molecule_chembl_id,canonical_smiles,pIC50
CHEMBL1726134,O=C1C(=C(I)I)c2ccccc2-c2ccccc21,4.303468880030393
CHEMBL1533279,O=C1C=C(c2ccc(Cl)cc2)C(=O)N1Nc1ccccc1,4.886591493181824
CHEMBL1451470,O=C(NCc1cccnc1)/C(=C\c1ccc(-c2ccc(Cl)c(Cl)c2)o1)S(=O)(=O)c1ccccc1,4.573781620167422
CHEMBL1883309,CC(=O)OC1CCC2(C)C(CCC3C4CC=C(C(C)=O)C4(C)OC(=O)CC32)C1,8.091946971907582
CHEMBL1540377,O=C(Cn1ncc(Cl)c(Cl)c1=O)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,8.091946971907582
CHEMBL1530173,Cc1cccc(C(=O)Nc2ccc(C(=O)/C=C/c3ccncc3)cc2)c1,8.091946971907582
CHEMBL1403329,Cn1ccnc1Sc1cc(NCCCO)c([N+](=O)[O-])c2nonc12,4.739475464157774
CHEMBL1500335,Cc1ccc(NC(=O)CN(C)C(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1,8.091946971907582
CHEMBL1385771,CCc1ccc(C(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1,8.09194685170209
CHEMBL1305960,O=C(CN(c1cccc(C(F)(F)F)c1)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)NCc1ccc(F)cc1,8.091905237954924
CHEMBL1736490,COC(=O)C1=C(C(=O)OC)C2OC1c1cc3ccccc3cc12,4.993533957750768
CHEMBL1726534,C=CC(=O)N1C/C(=C/c2ccccc2)C(=O)/C(=C\c2ccccc2)C1,4.3026747393332165
CHEMBL1521259,O=C(/C=C/c1ccc(Cl)c([N+](=O)[O-])c1)c1ccc(O)cc1,8.091905237954924
CHEMBL1348057,O=C(NCc1cccnc1)/C(=C/c1ccc(-c2ccc(Cl)cc2)o1)S(=O)(=O)c1ccccc1,8.091905240857747
CHEMBL1535665,CCOC(=O)C1CCN(S(=O)(=O)c2c(Cl)ccc3nonc23)CC1,4.572124563686834
CHEMBL1542862,Cc1ccc(C(=O)c2c(C)oc3c2C(=O)C(=O)c2ccccc2-3)cc1,8.366154881266642
CHEMBL1447783,O=C(Nc1cccc(N2C(=O)C=CC2=O)c1)c1cccs1,4.850904108932028
CHEMBL1374860,CC1=CC(=O)C=C(C)C1=NOS(=O)(=O)c1ccccc1,8.091946971907582
CHEMBL1546134,CC1=NNC(=O)/C1=C\c1cn(-c2ccccc2)nc1-c1cccs1,8.091946971907582
CHEMBL1727091,C=C1C(=O)C23C(O)C1CCC2C12CCCC(C)(COC(C)=O)C1C(O)C3(O)OC2,4.654704704420699
CHEMBL1309228,CS(=O)(=O)c1ccc(C(=O)OCc2nnc(-c3ccccc3)o2)cc1[N+](=O)[O-],8.091946971907582
CHEMBL1401040,Cc1ccc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)cc1S(=O)(=O)N1CCCCC1,8.091946971907582
CHEMBL1736766,O=C1NC2C(O)C(O)C(O)C(O)C2c2cc3c(c(O)c21)OCO3,8.077468794321408
CHEMBL1578600,Oc1nc2c(s1)C(c1cccnc1)C1C3CCC(C3)C1S2,4.221848749616356
CHEMBL1578600,Oc1nc2c(s1)C(c1cccnc1)C1C3CCC(C3)C1S2,6.651695136951839
CHEMBL58,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,6.200659450546418
CHEMBL58,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,4.251811972993799
CHEMBL1425421,Cc1cc(OCc2cc(C(=O)O)oc2C)c2c3c(c(=O)oc2c1)CCCC3,5.828273546346769
CHEMBL1591156,Cc1cc(=O)oc2c3c(cc(OCC(=O)N4CCC[C@H]4C(=O)O)c12)OC(C)(C)CC3,4.8170150329964185
CHEMBL1448093,O=C1Nc2cc(C(=O)N3CCC(N4CCCCC4)CC3)ccc2S/C1=C\c1ccccc1,4.858017484447196
CHEMBL1578600,Oc1nc2c(s1)C(c1cccnc1)C1C3CCC(C3)C1S2,7.2648004515776865
CHEMBL1447888,COc1ccc2[nH]c(C(=O)O)c(CCN3C(=O)c4ccc(C(=O)O)cc4C3=O)c2c1,5.8449677712090296
CHEMBL1574794,Cc1c(C)c2ccc(OCC(=O)N3CCC[C@@H]3C(=O)O)c(C)c2oc1=O,5.216596718877437
CHEMBL1346167,O=C(CSc1nnc(NC(=O)c2cccc(F)c2)s1)NCc1ccco1,8.091946971907582
CHEMBL1415903,Sc1nnc(-c2ccccc2)n1C1C=CCCC1,4.526250342986522
CHEMBL3194647,O=[N+]([O-])c1ccccc1/C=C/C=N/n1c(S)nnc1-c1ccccc1F,8.091946971907582
CHEMBL1358969,O=C(CSc1nnc(NC(=O)C2CC2)s1)NCc1ccccc1Cl,4.776659841121623
CHEMBL1422515,CC1CCCC(C)N1C(=O)CSc1nnc(NC(=O)c2cccs2)s1,4.9299621333922445
CHEMBL1596878,CC1=C(C(=O)O)N2C(=O)C(NC(=O)c3nn(C)cc3[N+](=O)[O-])C2SC1,4.69712816393231
CHEMBL1378904,O=C(CSc1nnc(NC(=O)c2ccccc2[N+](=O)[O-])s1)NCc1ccco1,5.159392120990709
CHEMBL1464897,CCCn1c(S)nnc1C(C)C,8.301632906477197
CHEMBL1373572,COc1ccc(-c2cc(C(F)(F)F)nc(N3CCN(C)CC3)n2)cc1,8.091946971907582
CHEMBL1445447,Sc1nnc(C2CC2)n1Cc1ccco1,5.030490901403433
CHEMBL1299716,Cc1n[nH]c(C)c1CCCCOc1ccc([N+](=O)[O-])cc1,4.799450439859226
CHEMBL1555759,CCCc1cc(=O)oc2c3c(cc(OCC(=O)N[C@@H](C)C(=O)O)c12)OC(C)(C)CC3,4.6715592326315925
CHEMBL1540042,CCCCn1c(S)nnc1-c1ccoc1C,4.810874793074472
CHEMBL1438203,Cc1ccc(-c2c(C(=O)O)c(C(=O)O)c3n2CSC3)cc1,5.003751085430868
CHEMBL1558250,CCCCn1c(S)nnc1-c1nn(C)c(C)c1Cl,5.270187492839065
CHEMBL1554968,Cc1cc(OCC(=O)N2CCC[C@@H]2C(=O)O)c2c(C)c(C)c(=O)oc2c1,4.828653903312823
CHEMBL1324305,Cc1c(Cl)c(-c2nnc(S)n2-c2ccc(F)cc2)nn1C,4.8295035942551525
CHEMBL1379746,O=C(c1ccco1)N1N=C(c2ccc(Cl)cc2)CC1c1ccco1,5.136260892654783
CHEMBL1401466,O=C(C1=C(O)C(=O)N(Cc2cccnc2)C1c1ccccn1)c1ccccc1,5.301203748209569
CHEMBL1376656,O=C(CSc1nnc(NC(=O)c2ccccc2)s1)NCc1ccco1,8.091946971907582
CHEMBL1389969,Sc1nnc(-c2ccco2)n1Cc1ccccc1,8.284953235749757
CHEMBL1452412,Sc1nnc(-c2ccccc2)n1Cc1ccccc1,4.304527079535204
CHEMBL1419367,C=CCn1c(S)nnc1C1CC1,4.63548652630849
CHEMBL1445684,Sc1nnc(-c2ccc3ccccc3n2)n1-c1ccc2c(c1)OCCO2,4.2557852751858345
CHEMBL1340014,O=c1c2ccccc2cnn1Cc1nnc(S)n1C1CC2CCC1C2,4.3826431382906
CHEMBL1390220,CC(C)Cn1c(S)nnc1-c1ccco1,4.842271316288549
CHEMBL1455265,O=C(O)c1c(C(=O)O)c(-c2ccc(Br)cc2)n2c1CSC2,5.320844758716646
CHEMBL1516970,Sc1nnc(-c2cccs2)n1C1CCCCC1,5.174508970120569
CHEMBL3190779,CN(C)S(=O)(=O)c1cccc(NC(=S)N/N=C/C2CC=CCC2)c1,5.998266287190999
CHEMBL1498006,CC(C)(C)C(=O)Nc1nnc(CSCc2ccccc2F)s1,5.301812430133878
CHEMBL1573007,O=[N+]([O-])c1ccc(-c2ccccc2)c([As](=O)(O)O)c1,6.126098402135539
CHEMBL1458632,NC(=O)SCC(=O)Nc1ccccc1C(=O)O,4.908438551855028
CHEMBL1603777,CCOC(=O)c1[nH]c(C(=O)O)c(CCC(=O)OC)c1C,4.7460323365850385
CHEMBL3194162,O=C(O)c1cccc(NC(=S)N/N=C/c2ccccc2OCc2cccc(Br)c2)c1,5.038721320914957
CHEMBL1435494,Cc1cc(=O)oc2c3c(cc(OCC(=O)N[C@@H](Cc4ccccc4)C(=O)O)c12)OC(C)(C)CC3,4.6353739710449595
CHEMBL1527705,Oc1nc(SCc2nnc(S)n2-c2ccccc2)nc2sc3c(c12)CCC3,8.091946971907582
CHEMBL3196601,O=C(O)COc1ccccc1/C=N/n1c(S)nnc1C1CCCCC1,4.635692953418391
CHEMBL1579462,O=C(O)/C=C/c1nnc2c3ccccc3cnn12,4.85895805906095
CHEMBL3213100,COc1cc(OC)c(OC)cc1/C=N/NC(=O)CC1C(=O)NN=C1C,5.374790474618119
CHEMBL1368761,COc1cc2c(cc1OC)C(C)N(C(=O)c1nccnc1C(=O)O)CC2,4.835944708106548
CHEMBL1455686,CCn1c(S)nnc1-c1nn(-c2ccccc2)ccc1=O,4.526615228896229
CHEMBL1469441,O=C(O)c1[nH]c2ccc(Br)cc2c1CCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O,5.703993330686328
CHEMBL1492629,Cc1ccc(S(=O)(=O)n2[nH]c(=O)cc2NC(=O)c2cccs2)cc1,6.3438922110183285
CHEMBL1410338,Cc1ccc(-c2nnc(S)n2-c2ccccc2)cc1,8.091946971907582
CHEMBL1534296,O=C(O)c1ccccc1Sc1ncnc2sc3c(c12)CCC3,4.980053318321158
CHEMBL3191768,COc1ccc(OC)c(/C=N/NC(=O)CC2C(=O)NN=C2C)c1,5.2143854750531755
CHEMBL1391244,CC(C)(C)c1ccc(-c2nnc(S)n2CCCN2CCOCC2)cc1,4.467220149937327
CHEMBL1597507,O=C(CCN1C(=O)/C(=C/c2ccccc2F)SC1=S)NCCCn1ccnc1,5.190171038932114
CHEMBL1414554,O=P(O)(O)c1ccccc1OCCCCCOc1ccccc1P(=O)(O)O,8.250224028951294
CHEMBL1423602,CSC[C@H](NC(=O)COc1cc2c(c3oc(=O)c(C)c(C)c13)CCC(C)(C)O2)C(=O)O,4.813326132500255
CHEMBL3197536,CCc1nnc(S)n1/N=C/c1ccc(NC(C)=O)cc1,5.199214209672237
CHEMBL1556501,CCOC(=O)N=S(N)(=O)c1ccccc1,4.909177836605344
CHEMBL1548211,COc1ccccc1C(=O)Nc1nnc(SCC(=O)NCc2ccco2)s1,8.284953235749757
CHEMBL1541211,COc1ccc(C(=O)C2=C(O)C(=O)N(Cc3ccco3)C2c2cc(OC)ccc2OC)cc1,4.892756102421026
CHEMBL1315870,CCCCc1cc(=O)oc2c3c(cc(OCC(=O)N4CCC[C@H]4C(=O)O)c12)OC(C)(C)CC3,4.5864823049599845
CHEMBL3199800,O=[N+]([O-])c1ccccc1/C=N/n1c(S)nnc1C(F)(F)F,8.298433851057679
CHEMBL1537904,O=C(O)CC/C(=C\c1cc([N+](=O)[O-])ccc1Cl)c1nc2ccccc2s1,4.87676922330149
CHEMBL1576713,Cn1c(S)nnc1-c1sccc1OCc1ccc(Cl)cc1Cl,8.285780669942016
CHEMBL1532258,COc1cccc(-n2c(S)nnc2CNC(=O)OC(C)(C)C)c1,4.803519832299852
CHEMBL1537972,O=C(CSc1nnc(NC(=O)c2cc(Br)ccc2Cl)s1)NCC1CCCO1,4.869280363437047
CHEMBL1587451,O=C(CSc1nnc(NC(=O)c2c(F)cccc2F)s1)NCc1ccccc1,5.033482823553208
CHEMBL1400031,Fc1ccccc1-c1nnc(S)n1Cc1ccccc1,4.812056470937473
CHEMBL1456096,Sc1nnc(-c2cccs2)n1Cc1ccccc1,5.388382889445664
CHEMBL1414683,CC(C)(C)C(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1,5.581367312645934
CHEMBL1538097,Cc1ccc(-n2c(S)nnc2-c2nn(C)c(C)c2Cl)cc1,4.969076600372781
CHEMBL1517808,Cc1cccc(C(=O)Nc2nnc(SCC(=O)NCc3ccco3)s2)c1,8.091946971907582
CHEMBL1556931,Sc1nnc(-c2ccccc2)n1CC1CCCO1,4.796885486355615
CHEMBL1509766,Sc1nnc(C2CC2)n1Cc1ccccc1,5.474955192963154
CHEMBL1431288,Cc1cccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2cc(CC(C)C)nc(O)n2)n1,5.100836358522781
CHEMBL3196939,CCc1nnc(S)n1/N=C/C(C)=C\c1ccccc1,5.910448117113546
CHEMBL1463059,Cc1cccc(-n2c(C)nnc2S)c1C,8.091946971907582
CHEMBL1381292,Sc1nnc(Cn2c(-c3ccccn3)nc3ccccc32)n1-c1ccc2c(c1)OCCO2,4.826638883105768
CHEMBL1314447,Cc1c(C)c2c(OCC(=O)N3CCC[C@H]3C(=O)O)cc3c(c2oc1=O)CCC(C)(C)O3,5.761953896871205
CHEMBL335619,O=C(O)Cn1cccc1C(=O)c1ccccc1,4.88867026329585
CHEMBL1371432,COCC(C)NC(=O)c1cc2cccc([N+](=O)[O-])c2[nH]1,4.851613312333179
CHEMBL1549144,CC(C)(C)CC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1,4.7458871604239325
CHEMBL1431535,O=C1Nc2cc(C(=O)NCCCN3CCOCC3)ccc2S/C1=C/c1ccccc1F,4.447283126167527
CHEMBL1605748,O=C(O)c1ccccc1C(=O)c1cccc2ccccc12,4.882728704344236
CHEMBL1522756,COc1ccccc1-n1c(S)nnc1-c1ccco1,8.32800334769943
CHEMBL1577281,O=P(O)(O)c1ccccc1OCc1ccccc1,5.61261017366127
CHEMBL1606520,Cc1ccccc1C(=O)Nc1nnc(SCC(=O)NCc2ccco2)s1,5.52201102374911
CHEMBL1483727,CSc1nc(SCC(=O)O)c2c3c(sc2n1)COC(C)(C)C3,4.526965808026822
CHEMBL1402778,O=C(CSc1nnc(NC(=O)C2CCCCC2)s1)NCc1ccco1,5.1778319206319825
CHEMBL1493353,CC(C)(C)c1ccc(COc2ccsc2C(=O)O)cc1,4.769321218853525
CHEMBL1573854,O=C(C1=C(O)C(=O)N(Cc2cccnc2)C1c1ccccn1)c1ccc(F)cc1,5.61636413163812
CHEMBL1328086,O=C(O)C1Sc2nc(O)sc2C2c3cc(Cl)ccc3OC(=O)C12,8.091946971907582
CHEMBL1424340,CCN(CC)C(=O)CSc1nc2ccc(NC(=O)CSc3nccn3C)cc2s1,4.960347976418076
CHEMBL1610243,Cc1cc(C(=O)OCC(=O)NC(=O)c2cccn2C)c2ccccc2n1,8.091946971907582
CHEMBL1559733,O=C(C1=C(O)C(=O)N(Cc2cccnc2)C1c1ccccn1)c1cccs1,4.878505813758335
CHEMBL1345175,CC1CCCCC1n1c(S)nnc1-c1cccnc1,4.859680548329872
CHEMBL1557347,CCCCn1c(S)nnc1-c1nn(C)cc1Cl,5.376647318462008
CHEMBL1606872,CCCCn1c(S)nnc1-c1sccc1C,5.325047051951435
CHEMBL1538815,C=C(c1cccc2ccccc12)P(=O)(O)O,5.166789119717391
CHEMBL3191623,CC(=C/c1ccccc1)/C=N/n1c(S)nnc1-c1ccncc1,8.091946971907582
CHEMBL1348676,Cc1nn(CCc2nnc(S)n2-c2cccc(Cl)c2)c(C)c1[N+](=O)[O-],4.773142429711276
CHEMBL1584189,Sc1nnc(-c2ccco2)n1-c1cccc2ccccc12,4.647643798830172
CHEMBL1594123,CCCc1cc(=O)oc2c3c(cc(OCC(=O)N4CCC[C@H]4C(=O)O)c12)OC(C)(C)CC3,5.1790764121186825
CHEMBL3194164,Oc1c(Br)cc(/C=N/n2c(S)nnc2-c2ccccc2)cc1Br,4.7138804974096375
CHEMBL3194460,O=C(O)c1cccc(NC(=S)N/N=C/c2ccccc2OCc2ccc(Br)cc2)c1,4.999175623394395
CHEMBL1326008,Cc1c(C)c2c(OCC(=O)N[C@@H](C)C(=O)O)cc3c(c2oc1=O)CCC(C)(C)O3,8.271433828493532
CHEMBL1415221,Cn1c(S)nnc1-c1sccc1OCc1ccccc1,5.263205245075639
CHEMBL1411914,O=Cc1c(O)nc2ccccc2c1NCc1ccc(Cl)cc1,4.536898715277949
CHEMBL1577867,O=C(O)C(NC(=O)c1ccccc1)=C(Cl)Cl,4.71058943911401
CHEMBL1397449,CCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC[C@@H]3C(=O)O)ccc12,4.6796667373816145
CHEMBL1550381,CC(=O)c1ccc(-c2ccc(Cn3c(C)nc4cc(N)c(C)nc43)cc2)cc1,8.091946971907582
CHEMBL1442450,Cn1ccnc1SCC(=O)Nc1ccc2nc(SCC(=O)NC3CC3)sc2c1,4.524067442157692
CHEMBL1571964,Cc1c(OCC(=O)N2CCC[C@@H]2C(=O)O)ccc2c3c(c(=O)oc12)CCC3,4.919698273206088
CHEMBL1388851,C=C(C)Cn1c(S)nnc1-c1cccs1,5.2954205503037
CHEMBL1371319,COc1ccc(OC)c(C2C(C(=O)c3ccco3)=C(O)C(=O)N2Cc2cccnc2)c1,5.713094647027625
CHEMBL1481755,COCC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1,5.014663358264388
CHEMBL3193161,CC(=C/c1ccccc1)/C=N/n1c(C)nnc1S,5.001087095641214
CHEMBL1328892,O=C(O)c1[nH]c2ccc(Cl)cc2c1CCN1C(=O)c2ccccc2C1=O,5.888401475119606
CHEMBL1345758,COc1ccccc1-c1nnc(S)n1Cc1ccco1,4.689349163521694
CHEMBL1464372,COc1ccc(-c2nnc(S)n2-c2ccc3c(c2)OCCO3)cc1OC,4.743932017311721
CHEMBL1565378,CCCC(=O)Nc1nnc(SCC(=O)NCc2cccs2)s1,4.786907448747517
CHEMBL1551022,Cc1cc(C)n(-c2nc(SCC(=O)O)c3c4c(sc3n2)COC(C)(C)C4)n1,4.60505826328664
CHEMBL1511843,O=C(CSc1nnc(NC(=O)c2ccccc2F)s1)NCc1ccc(F)cc1,4.741290899430173
